seed method state_type dim total_cells perc_genes perc_cells flag ct_in_state adj.rsq max.rsq max.rsq_sub total_cells_can_occupy_state total_cells_occupy_state total_genes total_genes_in_state
4 PCA within_one_ct 10 20000 0.3 0.5 NA INH 0.383499444909368 0.198035556042716 0.0268371983061946 1939 969 2527 758
2 PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.542288548791203 0.279562458069914 0.0280832230443714 873 611 2527 379
2 PCA within_one_ct 10 20000 0.3 0.5 NA ODC 0.624590809030396 0.401000632459564 0.589314964315687 12220 6110 2527 758
3 PCA within_one_ct 10 20000 0.7 0.7 NA ODC 0.826513365415671 0.466165884986687 0.775882901906782 12220 8554 2527 1768
1 PCA within_one_ct 10 20000 0.3 0.15 NA ASC 0.115361516810869 0.0504003844577854 0.0046793747435643 1515 227 2527 758
3 PCA within_one_ct 10 20000 0.3 0.15 NA ODC 0.0517328702422298 0.0383731466541818 0.00678315649078587 12220 1833 2527 758
2 PCA within_one_ct 10 20000 0.3 0.15 NA ODC 0.0509874114990193 0.0378353478798406 0.00304283811415831 12220 1833 2527 758
5 PCA within_one_ct 10 20000 0.3 0.5 NA EX 0.38594885767071 0.178609507673391 0.0574843647161814 2001 1000 2527 758
6 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.66643897282395 0.664864055794572 0.664864055794572 20004 6001 2527 1263
7 PCA within_one_ct 10 20000 0.5 0.5 NA EX 0.729121263123513 0.306410534462777 0.79120880332238 2001 1000 2527 1263
7 PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.409938933586139 0.0630820907226769 0.0331870992252547 597 298 2527 379
1 PCA within_one_ct 10 20000 0.5 0.7 NA ASC 0.557858522574182 0.245790741406628 0.0208182048252854 1515 1060 2527 1263
2 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.692148620071791 0.691331995564008 0.691331995564008 20004 6001 2527 1263
9 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.662005274860083 0.661727132202058 0.661727132202058 20004 6001 2527 1263
4 PCA within_one_ct 10 20000 0.7 0.7 NA INH 0.789333765929519 0.27367984263921 0.787637572787199 1939 1357 2527 1768
2 PCA across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.000230923011233841 0.000342286909113865 0.000342286909113865 20004 3000 2527 379
1 PCA within_one_ct 10 20000 0.7 0.3 NA ASC 0.243200421498036 0.103786477538231 0.0524782205008614 1515 454 2527 1768
2 PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.407994485933222 0.227895761297545 0.0372006356227494 873 436 2527 379
5 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.719326918337228 0.712200478242628 0.712200478242628 20004 14002 2527 1263
8 PCA across_cts 10 20000 0.5 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.570139745884613 0.569716780123249 0.569716780123249 20004 3000 2527 1263
8 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.771229562585847 0.755191078848881 0.755191078848881 20004 10002 2527 1263
10 PCA across_cts 10 20000 0.15 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.000406270834985345 0.000229905843108225 0.000229905843108225 20004 3000 2527 379
3 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.743941837435764 0.743321780444012 0.743321780444012 20004 10002 2527 1263
4 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.637477819335504 0.633728205889944 0.633728205889944 20004 6001 2527 1263
9 PCA across_cts 10 20000 0.5 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.567933864568734 0.565814926041969 0.565814926041969 20004 3000 2527 1263
4 PCA within_one_ct 10 20000 0.7 0.15 NA INH 0.112937900988485 0.0563269051663811 0.0389321351498691 1939 290 2527 1768
1 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.707600501056622 0.706104351656306 0.706104351656306 20004 6001 2527 1263
3 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.763038705874419 0.717507155160346 0.717507155160346 20004 6001 2527 1768
10 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.701460694489294 0.698941106853947 0.698941106853947 20004 10002 2527 1263
4 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.74678909884307 0.74563486880612 0.74563486880612 20004 14002 2527 1263
10 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.657378203854301 0.653797171076065 0.653797171076065 20004 6001 2527 1263
2 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.745193625874858 0.744421211426585 0.744421211426585 20004 10002 2527 1263
2 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.776108108722953 0.727448261837488 0.727448261837488 20004 6001 2527 1768
3 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.751602883703238 0.723532851938853 0.723532851938853 20004 14002 2527 1263
4 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.649571618714675 0.64864162769419 0.64864162769419 20004 3000 2527 1768
3 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.694624007023661 0.692881191388367 0.692881191388367 20004 6001 2527 1263
7 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.677918689102027 0.675474006615621 0.675474006615621 20004 6001 2527 1263
10 PCA within_one_ct 10 20000 0.3 0.15 NA INH 0.105325168126385 0.0537543259042685 0.0109460868287176 1939 290 2527 758
3 PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.558193763301566 0.317524080041813 0.0164078804182716 889 622 2527 379
6 PCA across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.392485625430268 0.370329149172468 0.370329149172468 20004 3000 2527 758
10 PCA across_cts 10 20000 0.5 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.541195549952952 0.539725961745188 0.539725961745188 20004 3000 2527 1263
5 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.760589684405818 0.733983509930284 0.733983509930284 20004 10002 2527 1263
8 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.70834812895019 0.70603789763722 0.70603789763722 20004 6001 2527 1263
1 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.755235124573786 0.746650513482973 0.746650513482973 20004 10002 2527 1263
4 PCA across_cts 10 20000 0.3 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.59464584908093 0.593783336323774 0.593783336323774 20004 14002 2527 758
10 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.711083267149537 0.708966804795773 0.708966804795773 20004 14002 2527 1263
6 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.788979418341059 0.766735214545261 0.766735214545261 20004 10002 2527 1263
2 PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.386610069789822 0.234052788831964 0.0379567647634666 873 436 2527 758
8 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.701001238779185 0.699672634706906 0.699672634706906 20004 14002 2527 1263
9 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.742850886144878 0.726369002299409 0.726369002299409 20004 10002 2527 1263
7 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.700424622026068 0.700132659447117 0.700132659447117 20004 14002 2527 1263
9 PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.121309645143939 0.0314301529443138 0.0163192229101637 774 116 2527 379
1 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.721708708974461 0.721207509830475 0.721207509830475 20004 14002 2527 1263
9 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.77259175452007 0.733738560263227 0.733738560263227 20004 6001 2527 1768
7 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.784526044640749 0.763523869309917 0.763523869309917 20004 6001 2527 1768
2 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.638623298857019 0.637520369779095 0.637520369779095 20004 3000 2527 1768
1 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.638819020364555 0.636293865284423 0.636293865284423 20004 3000 2527 1768
3 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.655288031181444 0.654798433302657 0.654798433302657 20004 3000 2527 1768
4 PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.223082135986371 0.0414140299291149 0.0422199352562349 261 78 2527 379
1 PCA across_cts 10 20000 0.15 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.384089680707181 0.325342173325874 0.325342173325874 20004 6001 2527 379
5 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.705856585432709 0.695956938712628 0.695956938712628 20004 6001 2527 1768
6 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.735188986316425 0.733831804384888 0.733831804384888 20004 14002 2527 1263
9 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.599945946408848 0.599025113470346 0.599025113470346 20004 3000 2527 1768
10 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.638393593118071 0.637709929094577 0.637709929094577 20004 3000 2527 1768
6 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.650769890873705 0.649425009970775 0.649425009970775 20004 3000 2527 1768
5 PCA across_cts 10 20000 0.5 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.654145537096029 0.649651674909227 0.649651674909227 20004 6001 2527 1263
1 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.777180208687655 0.750491880504215 0.750491880504215 20004 6001 2527 1768
4 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.771269820618216 0.73203921907547 0.73203921907547 20004 6001 2527 1768
8 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.643034685255897 0.642268016474542 0.642268016474542 20004 3000 2527 1768
10 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.819951019656626 0.775557936539925 0.775557936539925 20004 10002 2527 1768
1 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.832024719686514 0.79617737007174 0.79617737007174 20004 10002 2527 1768
7 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.810057523675001 0.759369854494574 0.759369854494574 20004 10002 2527 1768
4 PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.389464944122765 0.0740531184163044 0.0368686783565296 261 130 2527 379
9 PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.246049444345133 0.0628030412158402 0.0367897200898135 774 232 2527 379
4 PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.105520042687375 0.0212238933998319 0.0407826822715223 261 39 2527 379
8 PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.564114362667955 0.138586689482428 0.0243872052187903 609 426 2527 379
4 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.726098494826811 0.722508891878483 0.722508891878483 20004 10002 2527 1263
10 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.776690901730774 0.740776704049294 0.740776704049294 20004 6001 2527 1768
3 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.824043203995724 0.786091825217136 0.786091825217136 20004 10002 2527 1768
5 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.817506685597478 0.785432126115576 0.785432126115576 20004 10002 2527 1768
9 PCA within_one_ct 10 20000 0.15 0.3 NA INH 0.223702975202267 0.112766193324272 0.0141493288995862 1939 581 2527 379
9 PCA across_cts 10 20000 0.5 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.760318139182286 0.742254103570303 0.742254103570303 20004 14002 2527 1263
4 PCA across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.0535913530766912 0.0255471758801941 0.0255471758801941 20004 14002 2527 379
6 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.821103038944297 0.776088766519488 0.776088766519488 20004 10002 2527 1768
6 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.822908019705602 0.77831701863753 0.77831701863753 20004 14002 2527 1768
9 PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.38798089382801 0.0912118315600126 0.0365121534135583 774 387 2527 379
9 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.797659904873482 0.733353625913185 0.733353625913185 20004 10002 2527 1768
2 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.808777483067128 0.775792932015038 0.775792932015038 20004 10002 2527 1768
6 PCA within_one_ct 10 20000 0.7 0.3 NA ODC 0.721917379843229 0.608509901101634 0.737878787163636 12220 3666 2527 1768
8 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.765302597268207 0.763000424888809 0.763000424888809 20004 6001 2527 1768
9 PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.561296455756663 0.153401597809646 0.0326652399956523 774 541 2527 379
4 PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.527677149401352 0.0948067447627227 0.0343356109675729 261 182 2527 379
7 PCA within_one_ct 10 20000 0.7 0.3 NA EX 0.678119984064931 0.456151004231639 0.815512093518766 2001 600 2527 1768
5 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.635739312517799 0.634430638628483 0.634430638628483 20004 3000 2527 1768
7 PCA across_cts 10 20000 0.15 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.00908545718369969 0.00929844287821979 0.00929844287821979 20004 10002 2527 379
5 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.807967705799843 0.768619129819751 0.768619129819751 20004 14002 2527 1768
7 PCA across_cts 10 20000 0.7 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.627099279831222 0.626147001366197 0.626147001366197 20004 3000 2527 1768
9 PCA within_one_ct 10 20000 0.5 0.3 NA INH 0.238564395089577 0.12263504502378 0.0377999984832006 1939 581 2527 1263
4 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.797460424298315 0.74909096787599 0.74909096787599 20004 10002 2527 1768
9 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.813468144178951 0.789894045467153 0.789894045467153 20004 14002 2527 1768
1 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.806992600675775 0.756691266467925 0.756691266467925 20004 14002 2527 1768
2 PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.115516910106285 0.0640281579012361 0.0270898012305207 873 130 2527 758
6 PCA across_cts 10 20000 0.7 0.3 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.786596960103242 0.768647208980685 0.768647208980685 20004 6001 2527 1768
5 PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.111157597074615 0.0263641577745841 0.0517783199574984 393 58 2527 758
1 PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.220847335692652 0.0909824092019943 0.0321147123277402 291 87 2527 379
4 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.816830271520969 0.784280942097434 0.784280942097434 20004 14002 2527 1768
5 PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.118459452836355 0.0308489942098364 0.0287065869325808 393 58 2527 379
1 PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.241242008889638 0.076873445382179 0.0618830411715718 291 87 2527 758
7 PCA across_cts 10 20000 0.5 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.711271519429704 0.710708556053285 0.710708556053285 20004 10002 2527 1263
2 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.795860725240178 0.741287941739639 0.741287941739639 20004 14002 2527 1768
8 PCA across_cts 10 20000 0.7 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.823926930165629 0.762740160574482 0.762740160574482 20004 10002 2527 1768
10 PCA across_cts 10 20000 0.7 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.812806634885176 0.77056654347166 0.77056654347166 20004 14002 2527 1768
5 PCA across_cts 10 20000 0.3 0.15 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.49651073443903 0.289499095677266 0.289499095677266 20004 3000 2527 758
3 PCA across_cts 10 20000 0.3 0.5 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.646469822911959 0.643963548717295 0.643963548717295 20004 10002 2527 758
8 cond_PCA within_one_ct 10 20000 0.15 0.15 NA MG 0.000908256313258193 0.000472573174373547 0.00413027690400587 1292 193 2527 379
8 PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.123121481272308 0.0489342244391592 0.0458902602353555 609 91 2527 758
3 PCA across_cts 10 20000 0.15 0.7 NA ASC_EX_INH_MG_ODC_OPC_PER.END 0.222968729634159 0.135124632287089 0.135124632287089 20004 14002 2527 379
6 PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.313259644883014 0.293351350621904 0.223593362857513 36 18 2527 379
3 cond_PCA within_one_ct 10 20000 0.15 0.3 NA ODC 0.287733002811856 0.220600212805439 0.423335916972897 12220 3666 2527 379
7 PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.234956159573373 0.0397074963924531 0.0384000534681915 597 179 2527 758
2 cond_PCA within_one_ct 10 20000 0.15 0.3 NA ODC 0.0188871817778513 0.00858380978793061 0.051351461093944 12220 3666 2527 379
